100000 200000
34082 75811 87482
92743 13584 37204
51069 77517 54600
26313 20995 25217
19961 64274 40695
77751 16973 56099
16180 65370 77218
33344 99297 21990
70763 74644 3364
55606 60871 34292
55675 68099 14742
44223 91897 29443
83315 36703 15831
20020 81768 77088
4901 32971 87731
24088 73699 71968
13859 52967 38486
12968 68846 85100
14924 13472 71172
64526 82091 47376
39576 77908 5190
25548 67773 38250
28791 88105 4229
56503 61978 73209
57350 11650 49897
37388 12952 7176
13717 15088 75234
44877 62532 4529
35810 8854 78825
13494 49805 6094
20164 81915 30363
10919 35374 40346
32159 87495 46560
11654 57896 16724
37616 24368 44068
50174 45166 88693
79460 317 44896
89665 1029 41697
13912 91201 53624
19223 73291 69177
70013 79713 12760
37720 91023 71980
8394 69707 99887
94758 93809 57920
32048 83427 7730
50735 25283 27313
66612 14809 72836
36803 36244 98983
32224 29041 1067
60819 64550 74503
74680 88561 53228
17178 67687 5318
29087 55735 4171
3518 37594 4022
45952 72518 17365
36201 34608 92891
79196 36068 56512
6811 97743 70833
47895 15420 23290
2079 53188 81367
29402 61029 16370
783 48157 46046
19222 52533 1830
24485 84378 76496
72784 69832 21882
20275 15597 96275
20437 80326 39354
76252 34097 51425
67076 42097 76452
36218 67521 68466
18732 7660 65219
16598 45227 48908
63854 20838 49366
25544 98375 9777
29843 42123 54150
55587 63354 31774
56865 12447 12357
61733 45745 59884
90747 70719 5358
74975 27613 20737
28655 64417 81999
72062 82686 76003
94473 5294 62362
15065 43671 7886
94885 73778 10913
69476 94794 46991
91362 64957 72256
97580 71965 50712
82961 22172 79443
63686 95009 71276
33812 86894 28425
61183 30869 80867
33597 53987 17289
82379 69542 21995
8068 72896 96522
27104 81725 64997
67452 45928 39529
57742 46348 254
14504 91196 35954
67927 53440 6979
84761 88686 62683
3339 42782 85426
44402 93728 60529
94935 92223 90946
30293 76330 41976
22614 64337 6467
26458 19239 68070
38812 16461 21484
45817 17380 11813
40245 77445 10839
25829 58555 2953
13555 26143 36173
77842 19280 17407
45214 34781 6841
15484 91808 49486
21266 95078 57201
15457 87480 80665
33300 48903 52527
55471 84778 28793
35959 6015 20629
67621 26312 25433
16760 61479 80002
58330 64747 4659
50197 49808 74346
55404 81864 3002
12868 15023 86072
60725 41497 13446
25310 68630 14567
36514 16716 65336
43081 69762 57135
14699 78106 94921
99065 767 77704
51106 77620 86412
78506 79955 48423
58652 66354 24229
38246 2784 6826
83022 92135 30181
81430 35947 27948
44153 85016 68023
18680 47462 65047
33681 56976 78467
9892 1261 58305
49160 59519 29916
65237 26922 22455
45618 9227 99145
88583 11477 63340
11183 53309 18079
46114 70085 98026
38389 18615 34248
78949 9127 34964
2042 48144 39758
96431 49896 23071
43157 11673 72812
93934 78620 94158
72413 4633 29867
71351 78669 46799
17258 86651 44935
12156 27505 15254
11178 173 21223
50949 22969 67278
98064 48093 13968
19074 54800 80908
58447 98832 25011
84197 37844 24739
25593 32662 87200
73159 78516 19104
82718 9238 93029
38806 27510 71430
6592 74945 65993
74381 92408 62997
75028 84528 73988
91902 1850 63368
18087 14824 55523
46702 68439 16038
15980 34459 37354
86405 98451 7917
28334 42094 20067
56968 5329 32498
37129 90707 22668
74760 10377 40214
79840 17377 71192
7927 86211 50812
37624 60192 51965
45907 7950 20943
30881 75657 84973
88681 74754 87607
72397 79374 65219
29088 29955 62095
87894 18993 40986
55020 70395 76662
89480 57374 6290
47399 84362 38711
44323 7100 89351
77902 4275 40632
55719 697 17841
51191 2889 58307
38698 14578 38975
69648 98068 70137
82910 45459 36416
9525 5494 498
41837 67247 74962
88227 68476 26203
90492 2232 68327
70648 46180 17752
42307 62928 45540
73862 47771 94136
56599 86961 5468
50704 92301 97035
8262 26293 72274
74600 26839 21447
77781 71100 62128
53955 94146 10910
91912 89288 74623
86210 18543 40567
15932 31221 51536
37630 46000 21005
16014 66478 33363
2014 92755 51652
82225 38129 32445
42596 33528 51093
21510 56988 49037
4796 76854 21166
77992 80169 52634
10239 31574 36846
28354 91434 7702
61380 76641 60575
16557 95291 29406
27639 24889 64840
48198 48581 83152
9616 80534 46803
77128 61676 45714
73655 34103 66660
76597 27568 3913
29107 52357 79601
34377 66972 33900
85068 63681 3825
47595 12643 67738
40989 46212 67540
4889 53361 19228
95163 81065 87368
24866 54636 63668
99022 19091 37534
86044 69246 36575
1352 19442 44685
89675 9841 26762
41343 79450 89831
38375 18168 87854
12531 8433 52306
70345 35487 83351
18877 34011 47599
22810 86793 53769
45915 87198 60601
83917 80868 72448
62288 17409 61090
37250 73870 24366
44853 21290 93466
5159 52480 20258
63940 61449 30784
62722 4320 96871
25025 98428 41600
73070 31195 8732
4949 10242 49722
26582 9420 36102
27126 48385 75034
29993 33286 22865
27780 58532 68655
82366 8183 37830
66059 18699 55444
6756 26737 91792
97753 7542 95593
74777 3417 88056
77332 67724 71174
83607 13302 9920
5019 70416 92568
40418 14821 29981
59644 62630 17473
48405 74780 98806
80572 67419 37810
82732 80562 67602
64583 7426 56755
56034 57123 14043
70138 59626 69934
26162 59150 22479
18286 9896 92172
54909 10358 53298
61998 60864 58411
47494 59320 51163
72821 24833 5865
68491 42017 71671
13774 83017 92557
84614 9362 71166
91348 89348 55013
70275 66224 19212
89477 96301 50985
28833 17554 20652
27109 25383 51529
28945 53665 32717
39444 70660 38489
73144 85101 26701
53885 83572 86129
32778 39516 73836
64367 33982 73469
13412 22926 88339
99602 4851 21867
24046 20408 97879
58104 79732 26771
88761 18885 32802
43592 49676 56735
9147 42315 72481
17295 47575 24386
59226 64285 46364
13489 29643 56294
74238 30652 12855
84250 54943 67049
79256 5479 44161
55788 25112 75938
3989 58997 60291
38593 14416 79614
14933 1429 33155
51795 76271 56982
33814 82268 8219
11867 62195 49415
64928 13307 76336
4570 85907 95127
66597 22904 68801
68837 46833 37083
94233 68340 97747
50569 12221 27891
4974 82653 83101
98251 14315 65461
21042 65448 33632
76874 43984 46001
30205 3197 69929
91073 15822 20963
68120 69621 8176
87078 35626 52525
47498 85805 49938
1728 61584 49534
98535 86212 64396
77749 12228 10696
43278 45417 57655
27182 86591 35047
74747 63899 14337
88436 65595 69478
24156 31381 57399
82265 27999 99370
435 69151 40986
58636 90026 80178
84956 14379 35899
35909 57890 8566
25116 1049 72532
50956 53430 14941
84635 40429 51937
95775 12609 17219
34908 3286 24758
4549 8344 12068
93411 52765 4883
72565 67173 32763
11692 85326 34281
23253 84253 64982
208 66233 96331
87653 6790 86602
52329 21676 7496
21752 78297 15225
93936 91546 87191
38442 94737 67149
32807 90649 54694
99902 36103 76139
50496 6537 36658
40585 63558 25187
47950 48314 21696
61594 28607 11028
35411 64479 45569
83066 52370 42101
76323 42702 33611
35880 74351 78690
82283 15067 22461
66306 11436 58359
72807 30415 97575
43931 41103 45148
18413 58252 75369
53329 91307 28132
64188 29361 2134
34128 23284 35217
90387 14094 86850
58403 25690 94059
59196 64094 63594
75448 21689 29844
30026 48488 57293
78404 29370 84145
66754 46362 69495
24738 71478 25253
75418 45926 54960
99703 72550 70351
80257 74771 61218
65433 40352 80200
57450 5134 82383
72864 77285 22884
12368 63721 17227
36817 42676 27082
96836 55914 74884
20698 52564 56618
14914 15443 30189
63866 32812 21172
91732 68628 41907
58659 29984 87786
78621 1473 71676
34398 88109 41429
42911 53061 39088
92772 63597 60083
85131 31013 45596
25543 4339 12869
76256 37418 31882
34794 2609 56292
36136 72912 33416
54781 86556 77208
14119 61213 44169
94387 31865 31708
3370 24854 11055
20741 60721 93259
46004 16243 74892
38354 2171 21321
13845 57150 62414
96707 29485 73742
28563 28188 38118
46228 64406 32949
88310 93662 16741
41865 74685 46339
63188 46879 81923
38903 8059 19232
57432 90026 83520
44183 90742 32742
78555 59094 51471
23314 28775 63837
29069 69828 66801
38528 11819 79385
40278 73134 76638
53650 53475 37858
64489 97077 8140
37404 88740 96182
9744 43161 37347
69326 70666 52252
94526 35671 62949
20132 40833 42696
21502 83679 27599
7353 2206 58343
6144 97011 49569
66448 50961 33813
43655 47000 228
39600 55078 61326
28376 13004 54399
78464 89112 62300
42539 85758 47377
72505 90769 16078
22448 53412 37630
54734 7801 83380
30709 85730 71224
70037 17344 29701
5366 64209 37604
52598 57798 74143
34098 88989 87059
70856 24639 89253
85644 54322 86983
72049 46414 635
8099 64562 32521
20753 79215 15161
69099 30795 66674
46771 66954 54158
81800 67849 22539
50286 31274 11410
54655 40229 48012
73781 51422 2692
77650 95346 37125
51917 5001 80954
21132 83259 57456
63765 85686 61058
25498 83139 97319
97127 7716 19697
39973 97820 13970
47312 58972 68014
48824 45839 38674
59729 74332 62521
25989 54739 67592
39024 74018 14493
29833 50852 61114
30275 13054 21698
77818 41156 73026
79856 58851 90029
21540 75901 18036
26994 38473 123
70426 25154 31355
11189 87926 96441
47122 61065 86889
8172 878 6182
76072 16978 45503
1859 57988 81745
96584 99098 14237
682 16800 55637
48901 44035 97432
83569 82460 5936
46105 46630 29806
89047 44256 50079
23085 7013 6503
61362 71390 84641
29764 38999 49396
55412 99651 27645
37629 23146 89958
62295 42243 74981
39130 7126 4192
33192 36345 96392
44841 53860 74095
90937 3897 26346
41538 84696 73323
14596 43111 29243
8647 39422 68310
25582 19282 81226
33273 85521 98206
51185 47938 21057
53075 68558 48271
78554 34796 4428
13465 82577 21153
22652 91254 81547
97189 66173 79574
75838 66836 32944
27667 65813 40775
46640 69204 76350
78054 88329 4775
72364 68454 977
51276 24434 75115
12616 69357 50974
7671 99336 61201
49223 95796 39291
82587 21669 19239
26716 14920 36992
58931 40338 93358
26261 51883 21529
87615 60754 61387
74421 57701 1189
95571 58082 87577
18898 9683 22322
48743 3148 82459
12783 2967 32714
30792 79788 376
55010 12519 86457
12974 92262 77645
88666 68113 93205
63682 73474 50693
25012 44930 60263
53796 52987 63741
67840 39255 32796
6932 70675 58821
22946 87906 86100
7541 41821 29199
26461 38202 28791
27069 72017 51499
27263 16190 48193
64773 92838 79466
81217 3353 28354
41551 26880 83026
94719 58493 1758
34451 91755 58876
53699 80272 60555
2314 33865 47716
89598 30581 80030
15353 60440 79347
5489 89011 84653
32205 91042 86523
77925 56878 93918
63607 23896 32515
72030 10794 88953
26643 25308 74056
90286 72760 11266
90405 80192 32519
25897 63343 921
47189 88071 71929
9732 39686 34142
61771 90629 62640
19255 86994 63550
18808 98910 24710
6625 8820 1170
71710 26647 97159
63193 80617 93492
8430 62111 14773
15322 85871 73940
28910 50859 59369
63858 78670 70249
6205 19978 55952
3427 39409 80155
54354 91753 64650
71926 49030 68469
21067 6370 55970
56934 60389 87290
80293 13546 31072
86741 46314 49233
80065 44321 83122
36261 62155 61858
45199 2416 83321
58690 20879 84
78737 13973 2971
95239 62671 62334
20243 27199 30934
58909 53189 84304
36256 34822 39483
45824 86217 90968
54945 40124 14640
30084 95626 9769
37549 64435 75584
91598 65762 44552
2383 13811 11937
98635 58606 5096
30334 50347 78781
58973 80853 70547
45959 99701 41840
30534 52770 57815
14384 30306 76758
81731 59940 58778
86986 84247 88982
93886 99542 88531
85453 45057 37879
31483 82500 20871
9818 51873 25420
34410 22538 98230
25509 244 24995
39912 52001 26405
43622 20377 45339
42355 46671 84359
68608 52998 72152
26869 38347 23517
31449 63038 67811
65482 56827 37810
12846 25919 90927
47379 64312 26802
46396 86461 509
94120 32610 15734
13841 24893 36570
37924 72031 21764
85965 42817 12415
94481 9502 69686
53020 37379 4631
13741 50517 11141
40214 85180 85410
722 45174 94297
68306 99953 26853
47051 12953 44408
73845 71602 15583
63021 9327 3392
7870 53258 2703
49811 17241 33636
62294 99994 41532
30041 15708 6931
95762 28498 88516
78514 93036 48351
73778 88984 31424
16055 60914 98907
10616 12463 91282
70462 32121 83804
16115 59170 80561
77690 36218 92617
44432 58394 40456
23339 45365 81416
86686 95905 53183
79450 60563 97602
17490 3105 46947
37121 97043 293
4841 75420 97090
49811 17903 38529
52485 61717 37590
5178 80822 78379
11290 93176 55912
11565 26048 55798
20414 85128 46807
62099 15864 59288
30216 3182 19636
30717 51232 99416
85077 94579 28295
32170 61834 68743
82195 51887 28372
79935 39933 25809
87311 97315 5937
68951 84051 77003
7855 82305 17945
10753 46972 36798
69285 85917 76463
8605 61234 76107
8316 53420 74069
92145 51899 43101
88853 44098 67227
2646 12446 90122
90030 602 41055
19104 64404 38235
95076 79024 70201
73866 37299 94020
45712 20717 65885
69288 70778 70900
80632 80466 39699
42858 11842 49694
45171 79335 85536
49127 46697 55711
72302 52773 29455
21198 19811 50086
75349 58820 31444
71123 49577 41863
69708 42208 40425
41700 61845 7390
90436 91821 89593
12942 35675 89739
2716 98472 27474
34103 80197 47935
2482 80542 18350
43984 39169 60304
39192 41875 91131
63795 22467 40363
45168 7890 1907
34881 42328 82996
89466 74340 92017
59894 58713 27226
90949 31128 60009
10424 80400 49619
19034 97011 88352
87414 93769 34416
38385 26353 80386
32509 29184 60228
62685 13138 62820
5290 28873 69321
6388 76468 44104
53967 58714 90835
73459 80685 70137
75801 3106 54033
65603 28374 70717
24653 77821 40333
27795 84559 16852
68415 62069 38380
33910 46990 56194
99219 14368 83785
31937 84211 47263
80913 77649 91045
94327 8130 65238
23152 44618 57552
3546 92214 21974
23304 64795 32215
72675 52804 66099
56150 2316 53642
45384 29845 61214
27482 93992 370
38353 31289 26907
75424 36227 67687
44680 37770 50332
83672 29404 88371
78682 68365 63183
64147 69162 15688
21993 40343 33868
67782 5548 80598
6868 63235 50790
12535 45083 42454
51429 52990 76043
65488 38375 46110
78647 94348 19229
58670 52661 5607
43992 55072 7350
9629 6074 50386
52053 18288 29834
5716 56736 94185
43723 54717 18056
9996 98968 88921
11141 7547 73988
88838 98241 21828
91567 95418 80587
49473 27366 51251
18485 56539 80143
22952 95482 10813
748 52221 39108
58799 30353 97053
33141 24119 53367
1465 78783 82963
15428 796 97748
20889 26940 42999
47575 95882 25569
80335 26966 21508
56507 32972 34183
66260 98378 22754
42756 74843 82176
97506 25138 33380
64800 4627 43002
52422 36069 5702
49945 11642 7799
50623 2624 35348
41684 36663 21448
15707 24376 20341
11840 83736 92057
65599 91448 66248
77634 35827 10147
61608 65969 5411
11161 38400 79704
13118 64649 78534
21164 72280 75430
55248 99067 77851
68905 90547 93466
48470 98166 45137
28739 80816 43977
64872 33133 64268
15681 43006 82851
81483 66957 1660
33108 30813 20788
54806 68072 56243
99952 66324 21067
63208 55920 21127
62985 7420 3324
74131 85546 84809
22138 41733 46516
20640 61446 45441
83797 16706 50785
54707 54968 69270
40941 76797 12887
7707 96665 6712
14737 74111 16454
29551 83012 48305
17082 68327 99314
38060 24604 47345
63507 42404 68494
25273 4232 96887
6839 2294 29999
83996 55979 42866
27857 5128 65822
91785 57813 86142
75698 66096 69393
59303 99611 19001
29678 11084 13870
87219 65734 81171
30532 53364 65606
8683 30330 84495
29810 85768 18414
74466 1095 33312
68818 53417 21916
9368 171 56904
95274 4189 89359
91761 42047 77685
57449 61307 456
55352 74366 53401
61278 78488 45706
2480 68789 45779
71617 66130 54637
77299 71723 94865
12501 97724 90332
22515 142 78427
37018 57271 94920
74790 94143 2093
47231 54693 75517
88301 13568 61675
72959 30479 49536
20269 86840 14916
57758 32742 54480
26335 27866 90591
10120 91785 34442
57714 1640 25445
63717 75298 83180
92033 9996 22266
10320 45291 90842
53528 91222 67142
51795 4108 14514
3243 92804 86054
59539 71098 33709
86888 72969 38123
37349 19786 30552
20674 22855 24237
94496 30004 76662
41874 39047 27034
46991 26530 92583
63697 92288 64887
29406 96625 88823
77149 94643 38970
48565 64955 85082
95291 75383 38229
50206 76307 44902
79207 99022 99686
87869 46128 53331
85267 5662 38396
47412 26459 59072
53073 43389 78946
14040 76833 28753
2786 40370 8435
66657 92721 29935
52062 18777 89952
9561 84636 87911
6874 90615 6399
81624 89677 91149
11207 65881 4419
533 97717 2880
96375 41381 56160
80228 78068 16499
83138 65556 84503
65988 97045 44836
70884 92527 29548
70906 98469 17704
90503 28500 95069
3656 70400 95067
79757 47299 53893
27175 2203 53857
98183 64592 39879
66028 27421 98712
27312 94960 31393
71719 33679 36914
43411 25713 5931
32620 95228 60681
69542 85173 58694
50161 95463 8117
40086 42264 43159
95867 66943 71144
2025 14100 96805
86141 98331 98307
39935 19067 90849
96420 97534 45885
97411 25913 61042
70115 60198 96036
59973 59956 61960
44655 45508 9186
72422 96820 68137
37302 85474 74784
33938 68209 84054
36470 98742 59652
95831 66321 48380
14168 12721 54454
90671 32235 10396
10080 36273 80707
55948 55633 90827
1880 84815 81785
25592 4587 51032
1149 31870 57510
92072 58452 9938
93591 49521 5953
92317 31608 55167
61912 40460 64827
7400 68679 67428
66968 31463 98814
4077 86814 63055
97672 43304 3646
70084 22542 95931
62747 42961 91848
95870 93781 78534
2950 42125 65972
4687 1120 96699
52457 93551 47645
17055 62865 62485
36828 33977 88187
64695 77192 47046
7306 9459 92954
50037 11529 57759
48803 72720 94658
17292 56734 13546
10360 89320 38522
39087 42146 67160
69759 16232 55342
55705 47140 2872
42506 20131 14342
68452 68881 70521
47222 21145 10073
83187 31434 68061
48455 70796 66825
1922 6924 91444
16716 90 79074
3241 94780 58579
46099 58141 2524
58000 75723 35681
44214 69935 68644
10829 49774 72018
35399 3896 79418
89930 22935 57673
39222 16857 18690
26166 12082 40978
26791 49902 51000
6502 92512 43719
38641 70361 52517
81202 58017 1560
33970 1295 94637
4287 11672 10249
34934 83248 77856
86606 54418 33721
73990 29795 81066
53304 9253 64358
79402 41172 38124
98780 10931 48467
44648 91771 71127
12456 64837 53570
88528 52377 90643
11318 58831 80378
50114 85494 62711
81632 5199 75814
